date,arrivals_in_qtl,modal_price,apmc_commodity,label
2016-07-01,1131,7795,amarawati_gram,315
2016-08-01,2524,6737,amarawati_gram,315
2016-09-01,4547,7915,amarawati_gram,315
2016-10-01,8372,9125,amarawati_gram,315
2016-01-01,148,3146,amarawati_grapes,316
2016-02-01,1247,3228,amarawati_grapes,316
2016-03-01,1129,3324,amarawati_grapes,316
2016-04-01,585,3794,amarawati_grapes,316
2016-05-01,300,4000,amarawati_grapes,316
2015-08-01,6,2193,amarawati_green chilli,317
2015-09-01,24,2300,amarawati_green chilli,317
2015-10-01,24,2630,amarawati_green chilli,317
2015-11-01,3,3075,amarawati_green chilli,317
2015-12-01,198,1845,amarawati_green chilli,317
2016-03-01,125,3627,amarawati_green chilli,317
2016-04-01,103,4021,amarawati_green chilli,317
2016-05-01,160,5013,amarawati_green chilli,317
2016-06-01,29,5000,amarawati_green chilli,317
2016-07-01,25,4625,amarawati_green chilli,317
2016-08-01,101,4563,amarawati_green chilli,317
2016-09-01,40,1175,amarawati_green chilli,317
2016-10-01,178,1471,amarawati_green chilli,317
2014-09-01,16,6400,amarawati_green gram,318
2014-11-01,3,7800,amarawati_green gram,318
2014-12-01,51,7541,amarawati_green gram,318
2015-01-01,57,7661,amarawati_green gram,318
2015-02-01,39,7902,amarawati_green gram,318
2015-03-01,6,7475,amarawati_green gram,318
2015-04-01,48,6406,amarawati_green gram,318
2015-05-01,72,6629,amarawati_green gram,318
2015-06-01,54,6217,amarawati_green gram,318
2015-07-01,27,6256,amarawati_green gram,318
2015-08-01,39,6584,amarawati_green gram,318
2015-09-01,51,7001,amarawati_green gram,318
2015-10-01,54,8229,amarawati_green gram,318
2015-11-01,56,7684,amarawati_green gram,318
2015-12-01,205,7238,amarawati_green gram,318
2016-01-01,77,7010,amarawati_green gram,318
2016-02-01,117,7026,amarawati_green gram,318
2016-03-01,48,6914,amarawati_green gram,318
2016-04-01,210,6955,amarawati_green gram,318
2016-05-01,102,6841,amarawati_green gram,318
2016-06-01,196,5802,amarawati_green gram,318
2016-07-01,79,5017,amarawati_green gram,318
2016-09-01,307,4975,amarawati_green gram,318
2015-12-01,252,3250,amarawati_green-peas,319
2016-01-01,807,2492,amarawati_green-peas,319
2016-02-01,1053,1887,amarawati_green-peas,319
2016-03-01,170,2083,amarawati_green-peas,319
2015-02-01,6,4250,amarawati_ground nut pods (dry),320
2015-06-01,30,5018,amarawati_ground nut pods (dry),320
2015-07-01,24,4746,amarawati_ground nut pods (dry),320
2015-08-01,27,4588,amarawati_ground nut pods (dry),320
2015-09-01,30,4737,amarawati_ground nut pods (dry),320
2015-10-01,69,4946,amarawati_ground nut pods (dry),320
2015-11-01,110,4254,amarawati_ground nut pods (dry),320
2015-12-01,58,4221,amarawati_ground nut pods (dry),320
2016-04-01,311,4838,amarawati_ground nut pods (dry),320
2016-07-01,626,5087,amarawati_ground nut pods (dry),320
2016-08-01,1162,4596,amarawati_ground nut pods (dry),320
2016-09-01,658,4409,amarawati_ground nut pods (dry),320
2016-10-01,12099,4963,amarawati_ground nut pods (dry),320
2016-11-01,8079,3699,amarawati_ground nut pods (dry),320
2015-08-01,3,1310,amarawati_guava,321
2015-09-01,3,1280,amarawati_guava,321
2015-10-01,6,900,amarawati_guava,321
2015-12-01,333,848,amarawati_guava,321
2016-01-01,205,1114,amarawati_guava,321
2015-11-01,10,1600,amarawati_harbara(pendi),322
2015-12-01,315,1200,amarawati_harbara(pendi),322
2016-01-01,152,979,amarawati_harbara(pendi),322
2016-02-01,18,1100,amarawati_harbara(pendi),322
2016-06-01,100,4575,amarawati_jambhul,323
2016-07-01,20,4125,amarawati_jambhul,323
2016-01-01,28,1450,amarawati_kharbuj,324
2016-02-01,669,1824,amarawati_kharbuj,324
2016-03-01,1394,1759,amarawati_kharbuj,324
2016-04-01,1000,1394,amarawati_kharbuj,324
2016-05-01,240,2086,amarawati_kharbuj,324
2016-06-01,173,2163,amarawati_kharbuj,324
2015-08-01,6,1125,amarawati_ladies finger,325
2015-09-01,21,1889,amarawati_ladies finger,325
2015-10-01,24,2210,amarawati_ladies finger,325
2015-12-01,29,3150,amarawati_ladies finger,325
2016-01-01,105,3269,amarawati_ladies finger,325
2016-02-01,153,3197,amarawati_ladies finger,325
2016-03-01,104,2960,amarawati_ladies finger,325
2016-04-01,107,2385,amarawati_ladies finger,325
2016-05-01,152,2553,amarawati_ladies finger,325
2016-06-01,135,3382,amarawati_ladies finger,325
2016-07-01,49,2957,amarawati_ladies finger,325
2016-08-01,175,1400,amarawati_ladies finger,325
2016-09-01,160,1137,amarawati_ladies finger,325
2016-10-01,110,2067,amarawati_ladies finger,325
2015-08-01,6,882,amarawati_lemon,326
2015-09-01,15,1936,amarawati_lemon,326
2015-10-01,21,2124,amarawati_lemon,326
2015-11-01,16,1958,amarawati_lemon,326
2015-12-01,70,1564,amarawati_lemon,326
2016-01-01,134,2589,amarawati_lemon,326
2016-02-01,147,2484,amarawati_lemon,326
2016-03-01,106,2579,amarawati_lemon,326
2016-04-01,110,3357,amarawati_lemon,326
2016-07-01,53,2007,amarawati_lemon,326
2016-08-01,130,1600,amarawati_lemon,326
2016-09-01,87,2732,amarawati_lemon,326
2016-10-01,117,2495,amarawati_lemon,326
2015-04-01,48,5409,amarawati_linseed,327
2015-05-01,72,5395,amarawati_linseed,327
2015-06-01,51,5237,amarawati_linseed,327
2015-07-01,24,5077,amarawati_linseed,327
2015-08-01,39,5097,amarawati_linseed,327
2015-09-01,48,5031,amarawati_linseed,327
2015-10-01,54,5027,amarawati_linseed,327
2015-11-01,15,5039,amarawati_linseed,327
2015-12-01,21,5461,amarawati_linseed,327
2016-01-01,63,4421,amarawati_linseed,327
2016-02-01,57,4673,amarawati_linseed,327
2016-03-01,39,4489,amarawati_linseed,327
2016-04-01,48,4602,amarawati_linseed,327
2016-06-01,78,5093,amarawati_linseed,327
2016-08-01,6,5750,amarawati_linseed,327
2016-09-01,12,5388,amarawati_linseed,327
2014-12-01,15,1256,amarawati_maize,328
2015-01-01,3,1300,amarawati_maize,328
2015-02-01,3,1300,amarawati_maize,328
2015-04-01,48,1300,amarawati_maize,328
2015-05-01,72,1300,amarawati_maize,328
2015-06-01,54,1249,amarawati_maize,328
2015-07-01,24,1184,amarawati_maize,328
2015-08-01,39,1181,amarawati_maize,328
2015-09-01,51,1172,amarawati_maize,328
2015-11-01,18,1080,amarawati_maize,328
2015-12-01,97,1331,amarawati_maize,328
2016-01-01,57,1513,amarawati_maize,328
2016-02-01,60,1616,amarawati_maize,328
2016-03-01,39,1364,amarawati_maize,328
2016-04-01,198,1411,amarawati_maize,328
2016-05-01,115,1405,amarawati_maize,328
2016-06-01,78,1443,amarawati_maize,328
2016-08-01,21,1618,amarawati_maize,328
2016-09-01,54,1651,amarawati_maize,328
2016-10-01,54,1459,amarawati_maize,328
2016-11-01,63,1321,amarawati_maize,328
2015-08-01,3,390,amarawati_maize(corn.),329
2015-09-01,6,375,amarawati_maize(corn.),329
2015-10-01,6,550,amarawati_maize(corn.),329
2015-11-01,6,375,amarawati_maize(corn.),329
2016-09-01,10,1150,amarawati_maize(corn.),329
2016-04-01,1430,5875,amarawati_mango,330
2016-05-01,6506,4259,amarawati_mango,330
2016-06-01,9606,3102,amarawati_mango,330
2016-07-01,1362,3139,amarawati_mango,330
2016-06-01,110,2500,amarawati_mango(raw),331
2016-07-01,20,3750,amarawati_mango(raw),331
2014-12-01,33,1445,amarawati_math (bhaji),332
2015-01-01,15,796,amarawati_math (bhaji),332
2015-02-01,27,1069,amarawati_math (bhaji),332
2015-03-01,21,1493,amarawati_math (bhaji),332
2015-10-01,24,2643,amarawati_math (bhaji),332
2015-11-01,8,1619,amarawati_math (bhaji),332
2015-12-01,56,2000,amarawati_math (bhaji),332
2016-03-01,86,1904,amarawati_math (bhaji),332
2016-04-01,54,2540,amarawati_math (bhaji),332
2016-05-01,67,2393,amarawati_math (bhaji),332
2016-07-01,21,4207,amarawati_math (bhaji),332
2016-08-01,78,2688,amarawati_math (bhaji),332
2016-09-01,34,2594,amarawati_math (bhaji),332
2016-10-01,25,2871,amarawati_math (bhaji),332
2016-01-01,35,350,amarawati_melon,333
2016-02-01,1062,631,amarawati_melon,333
2016-03-01,1072,750,amarawati_melon,333
2016-04-01,1770,809,amarawati_melon,333
2016-05-01,1620,1023,amarawati_melon,333
2016-06-01,380,1138,amarawati_melon,333
2016-07-01,20,1000,amarawati_melon,333
2014-12-01,39,1985,amarawati_mosambi,334
2015-01-01,24,1791,amarawati_mosambi,334
2015-02-01,54,2164,amarawati_mosambi,334
2015-03-01,24,2200,amarawati_mosambi,334
2015-08-01,6,931,amarawati_mosambi,334
2015-09-01,15,1357,amarawati_mosambi,334
2015-10-01,81,1866,amarawati_mosambi,334
2015-11-01,175,1798,amarawati_mosambi,334
2015-12-01,285,2631,amarawati_mosambi,334
2016-01-01,264,2108,amarawati_mosambi,334
2016-02-01,100,2317,amarawati_mosambi,334
2016-03-01,172,2738,amarawati_mosambi,334
2016-07-01,23,2050,amarawati_mosambi,334
2016-09-01,295,2903,amarawati_mosambi,334
2016-10-01,175,3138,amarawati_mosambi,334
2016-07-01,12,2250,amarawati_naspatti ,335
2016-08-01,57,2600,amarawati_naspatti ,335
2014-12-01,72,1600,amarawati_onion,336
2015-01-01,57,1263,amarawati_onion,336
2015-02-01,90,1419,amarawati_onion,336
2015-03-01,39,1719,amarawati_onion,336
2015-09-01,36,3148,amarawati_onion,336
2015-10-01,327,1647,amarawati_onion,336
2015-11-01,1119,2607,amarawati_onion,336
2015-12-01,4880,1661,amarawati_onion,336
2016-01-01,5053,1160,amarawati_onion,336
2016-02-01,2749,900,amarawati_onion,336
2016-03-01,6106,658,amarawati_onion,336
2016-04-01,8900,494,amarawati_onion,336
2016-06-01,5453,551,amarawati_onion,336
2016-07-01,1420,625,amarawati_onion,336
2016-08-01,3703,571,amarawati_onion,336
2016-09-01,2555,678,amarawati_onion,336
2016-10-01,1933,948,amarawati_onion,336
2014-12-01,39,1173,amarawati_orange,337
2015-01-01,37,1227,amarawati_orange,337
2015-02-01,54,1891,amarawati_orange,337
2015-03-01,24,1625,amarawati_orange,337
2015-08-01,3,1175,amarawati_orange,337
2015-09-01,15,880,amarawati_orange,337
2015-10-01,121,918,amarawati_orange,337
2015-11-01,82,981,amarawati_orange,337
2016-01-01,2115,761,amarawati_orange,337
2016-02-01,201,900,amarawati_orange,337
2016-03-01,165,1484,amarawati_orange,337
2016-04-01,30,2250,amarawati_orange,337
2016-10-01,427,2335,amarawati_orange,337
2014-12-01,21,1786,amarawati_papai,338
2015-01-01,24,1084,amarawati_papai,338
2015-02-01,54,1170,amarawati_papai,338
2015-03-01,21,1336,amarawati_papai,338
2015-08-01,6,1305,amarawati_papai,338
2015-09-01,9,1233,amarawati_papai,338
2015-10-01,25,1328,amarawati_papai,338
2015-11-01,51,1000,amarawati_papai,338
2015-12-01,347,833,amarawati_papai,338
2016-02-01,592,744,amarawati_papai,338
2016-03-01,377,676,amarawati_papai,338
2016-04-01,230,860,amarawati_papai,338
2016-05-01,216,842,amarawati_papai,338
2016-06-01,83,1056,amarawati_papai,338
2016-07-01,35,1650,amarawati_papai,338
2016-08-01,460,1693,amarawati_papai,338
2016-09-01,305,1837,amarawati_papai,338
2016-10-01,180,1863,amarawati_papai,338
2015-12-01,3,17,amarawati_papnas,339
2014-09-01,16,4763,amarawati_pigeon pea (tur),340
2014-11-01,3,5100,amarawati_pigeon pea (tur),340
2014-12-01,51,4930,amarawati_pigeon pea (tur),340
2015-01-01,66,5336,amarawati_pigeon pea (tur),340
2015-02-01,39,5910,amarawati_pigeon pea (tur),340
2015-03-01,6,6150,amarawati_pigeon pea (tur),340
2015-04-01,48,6481,amarawati_pigeon pea (tur),340
2015-05-01,72,7152,amarawati_pigeon pea (tur),340
2015-06-01,54,7306,amarawati_pigeon pea (tur),340
2015-07-01,27,7453,amarawati_pigeon pea (tur),340
2015-08-01,39,8905,amarawati_pigeon pea (tur),340
2015-09-01,51,9463,amarawati_pigeon pea (tur),340
2015-11-01,51,8798,amarawati_pigeon pea (tur),340
2015-12-01,7683,8823,amarawati_pigeon pea (tur),340
2016-02-01,38241,8357,amarawati_pigeon pea (tur),340
2016-03-01,15737,8161,amarawati_pigeon pea (tur),340
2016-04-01,55274,9014,amarawati_pigeon pea (tur),340
2016-05-01,39852,8796,amarawati_pigeon pea (tur),340
2016-06-01,49939,8788,amarawati_pigeon pea (tur),340
2016-07-01,9581,8462,amarawati_pigeon pea (tur),340
2016-08-01,14719,6356,amarawati_pigeon pea (tur),340
2016-09-01,38317,6821,amarawati_pigeon pea (tur),340
2016-10-01,30406,6633,amarawati_pigeon pea (tur),340
2016-11-01,22451,5888,amarawati_pigeon pea (tur),340
2015-12-01,1400,24,amarawati_pineapple,341
2016-01-01,3,22,amarawati_pineapple,341
2016-02-01,11000,22,amarawati_pineapple,341
2016-03-01,506,28,amarawati_pineapple,341
2016-04-01,3,35,amarawati_pineapple,341
2015-08-01,6,2373,amarawati_pomegranate,342
2015-09-01,12,3638,amarawati_pomegranate,342
2015-10-01,31,3901,amarawati_pomegranate,342
2015-11-01,17,3494,amarawati_pomegranate,342
2015-12-01,198,3659,amarawati_pomegranate,342
2016-02-01,242,3736,amarawati_pomegranate,342
2016-03-01,237,4500,amarawati_pomegranate,342
2016-04-01,495,3144,amarawati_pomegranate,342
2016-05-01,590,2855,amarawati_pomegranate,342
2016-06-01,298,3869,amarawati_pomegranate,342
2016-07-01,72,4207,amarawati_pomegranate,342
2016-08-01,336,4158,amarawati_pomegranate,342
2016-09-01,400,5417,amarawati_pomegranate,342
2016-10-01,495,5104,amarawati_pomegranate,342
2014-12-01,36,1450,amarawati_potato,343
2015-01-01,30,1131,amarawati_potato,343
2015-02-01,54,999,amarawati_potato,343
2015-03-01,30,850,amarawati_potato,343
2015-08-01,3,675,amarawati_potato,343
2015-09-01,42,736,amarawati_potato,343
2015-10-01,448,975,amarawati_potato,343
2015-11-01,1109,894,amarawati_potato,343
2015-12-01,5150,832,amarawati_potato,343
2016-01-01,7060,918,amarawati_potato,343
2016-02-01,3866,834,amarawati_potato,343
2016-03-01,5709,805,amarawati_potato,343
2016-04-01,5300,1103,amarawati_potato,343
2016-05-01,7600,1339,amarawati_potato,343
2016-06-01,6653,1519,amarawati_potato,343
2016-07-01,1840,1557,amarawati_potato,343
2016-08-01,4257,1583,amarawati_potato,343
2016-09-01,2990,1427,amarawati_potato,343
2016-10-01,2565,1335,amarawati_potato,343
2015-09-01,9,849,amarawati_pumpkin,344
2015-10-01,24,1136,amarawati_pumpkin,344
2015-12-01,95,1492,amarawati_pumpkin,344
2016-01-01,271,1483,amarawati_pumpkin,344
2016-02-01,294,1156,amarawati_pumpkin,344
2016-03-01,161,1127,amarawati_pumpkin,344
2016-04-01,161,1014,amarawati_pumpkin,344
2016-05-01,158,967,amarawati_pumpkin,344
2016-06-01,152,1257,amarawati_pumpkin,344
2016-07-01,80,1386,amarawati_pumpkin,344
2016-08-01,358,828,amarawati_pumpkin,344
2016-09-01,266,589,amarawati_pumpkin,344
2016-10-01,141,733,amarawati_pumpkin,344
2015-04-01,48,9225,amarawati_sesamum,345
2015-05-01,72,9346,amarawati_sesamum,345
2015-06-01,54,9303,amarawati_sesamum,345
2015-07-01,24,8683,amarawati_sesamum,345
2015-08-01,39,8597,amarawati_sesamum,345
2015-09-01,51,8766,amarawati_sesamum,345
2015-10-01,54,6975,amarawati_sesamum,345
2015-11-01,18,7665,amarawati_sesamum,345
2015-12-01,90,7740,amarawati_sesamum,345
2016-01-01,111,7448,amarawati_sesamum,345
2016-02-01,61,7556,amarawati_sesamum,345
2016-03-01,42,7418,amarawati_sesamum,345
2016-04-01,54,5934,amarawati_sesamum,345
2016-07-01,39,5875,amarawati_sesamum,345
2016-08-01,42,5624,amarawati_sesamum,345
2016-09-01,72,5936,amarawati_sesamum,345
2016-10-01,104,6293,amarawati_sesamum,345
2016-11-01,95,6776,amarawati_sesamum,345
2014-09-01,16,1613,amarawati_sorgum(jawar),346
2014-11-01,3,1650,amarawati_sorgum(jawar),346
2014-12-01,50,1640,amarawati_sorgum(jawar),346
2015-01-01,69,1771,amarawati_sorgum(jawar),346
2015-02-01,45,1846,amarawati_sorgum(jawar),346
2015-03-01,6,1825,amarawati_sorgum(jawar),346
2015-04-01,48,1616,amarawati_sorgum(jawar),346
2015-05-01,72,1654,amarawati_sorgum(jawar),346
2015-06-01,54,1649,amarawati_sorgum(jawar),346
2015-07-01,30,1626,amarawati_sorgum(jawar),346
2015-08-01,39,1615,amarawati_sorgum(jawar),346
2015-09-01,51,1608,amarawati_sorgum(jawar),346
2015-10-01,57,1587,amarawati_sorgum(jawar),346
2015-11-01,142,1641,amarawati_sorgum(jawar),346
2016-01-01,282,1689,amarawati_sorgum(jawar),346
2016-03-01,62,1708,amarawati_sorgum(jawar),346
2016-05-01,70,1950,amarawati_sorgum(jawar),346
2016-06-01,112,1987,amarawati_sorgum(jawar),346
2016-07-01,42,1950,amarawati_sorgum(jawar),346
2016-08-01,117,1825,amarawati_sorgum(jawar),346
2016-09-01,143,1933,amarawati_sorgum(jawar),346
2016-10-01,184,1894,amarawati_sorgum(jawar),346
2016-11-01,361,1946,amarawati_sorgum(jawar),346
2014-09-01,16,3103,amarawati_soybean,347
2014-11-01,3,3190,amarawati_soybean,347
2014-12-01,51,3208,amarawati_soybean,347
2015-01-01,60,3263,amarawati_soybean,347
2015-02-01,45,3248,amarawati_soybean,347
2015-03-01,6,3200,amarawati_soybean,347
2015-04-01,48,3696,amarawati_soybean,347
2015-06-01,54,3590,amarawati_soybean,347
2015-07-01,24,3444,amarawati_soybean,347
2015-08-01,39,3260,amarawati_soybean,347
2015-09-01,51,3179,amarawati_soybean,347
2015-10-01,54,3185,amarawati_soybean,347
2015-11-01,14118,3137,amarawati_soybean,347
2015-12-01,96045,3196,amarawati_soybean,347
2016-01-01,80882,3234,amarawati_soybean,347
2016-02-01,40385,3275,amarawati_soybean,347
2016-03-01,16268,3400,amarawati_soybean,347
2016-04-01,34684,3560,amarawati_soybean,347
2016-05-01,52312,3447,amarawati_soybean,347
2016-06-01,48301,3354,amarawati_soybean,347
2016-07-01,7153,3366,amarawati_soybean,347
2016-08-01,23383,3338,amarawati_soybean,347
2016-09-01,10845,3048,amarawati_soybean,347
2014-12-01,39,1108,amarawati_spinach,348
2015-01-01,24,709,amarawati_spinach,348
2015-02-01,51,539,amarawati_spinach,348
2015-03-01,30,524,amarawati_spinach,348
2015-08-01,6,1680,amarawati_spinach,348
2015-09-01,27,1959,amarawati_spinach,348
2015-10-01,24,1334,amarawati_spinach,348
2015-11-01,11,1183,amarawati_spinach,348
2015-12-01,250,929,amarawati_spinach,348
2016-02-01,422,417,amarawati_spinach,348
2016-03-01,156,1043,amarawati_spinach,348
2016-04-01,460,700,amarawati_spinach,348
2016-05-01,249,1000,amarawati_spinach,348
2016-06-01,173,2125,amarawati_spinach,348
2016-07-01,53,2321,amarawati_spinach,348
2016-08-01,146,2129,amarawati_spinach,348
2016-09-01,120,1550,amarawati_spinach,348
2016-10-01,82,2633,amarawati_spinach,348
2015-01-01,33,2864,amarawati_sunflower,349
2015-04-01,45,2805,amarawati_sunflower,349
2015-05-01,69,2846,amarawati_sunflower,349
2015-06-01,54,2843,amarawati_sunflower,349
2015-07-01,21,2786,amarawati_sunflower,349
2015-08-01,27,2815,amarawati_sunflower,349
2015-09-01,18,2781,amarawati_sunflower,349
2015-11-01,3,6475,amarawati_sunflower,349
2015-12-01,3,6400,amarawati_sunflower,349
2016-11-01,15,5239,amarawati_sunflower,349
2014-12-01,33,1364,amarawati_tomato,350
2015-01-01,30,1312,amarawati_tomato,350
2015-02-01,54,1181,amarawati_tomato,350
2015-03-01,30,1090,amarawati_tomato,350
2015-08-01,6,1093,amarawati_tomato,350
2015-09-01,30,1210,amarawati_tomato,350
2015-10-01,24,1415,amarawati_tomato,350
2015-11-01,25,2697,amarawati_tomato,350
2015-12-01,1242,1632,amarawati_tomato,350
2016-01-01,2840,1588,amarawati_tomato,350
2016-02-01,2689,658,amarawati_tomato,350
2016-03-01,922,557,amarawati_tomato,350
2016-04-01,955,1253,amarawati_tomato,350
2016-05-01,264,1634,amarawati_tomato,350
2016-07-01,359,2914,amarawati_tomato,350
2016-09-01,1870,833,amarawati_tomato,350
2016-10-01,1170,946,amarawati_tomato,350
2014-09-01,16,1800,amarawati_wheat(husked),351
2014-11-01,3,1700,amarawati_wheat(husked),351
2014-12-01,51,1625,amarawati_wheat(husked),351
2015-01-01,66,1850,amarawati_wheat(husked),351
2015-02-01,36,1878,amarawati_wheat(husked),351
2015-03-01,6,1850,amarawati_wheat(husked),351
2015-04-01,48,1625,amarawati_wheat(husked),351
2015-05-01,72,1650,amarawati_wheat(husked),351
2015-06-01,54,1650,amarawati_wheat(husked),351
2015-07-01,27,1677,amarawati_wheat(husked),351
2015-08-01,39,1717,amarawati_wheat(husked),351
2015-09-01,60,1660,amarawati_wheat(husked),351
2015-10-01,114,1668,amarawati_wheat(husked),351
2015-11-01,206,1759,amarawati_wheat(husked),351
2015-12-01,2120,1824,amarawati_wheat(husked),351
2016-01-01,1493,1805,amarawati_wheat(husked),351
2016-02-01,2434,1788,amarawati_wheat(husked),351
2016-05-01,4944,1918,amarawati_wheat(husked),351
2016-06-01,6351,1993,amarawati_wheat(husked),351
